n_qubits,n_gates,depth,ideal_0,ideal_1,ideal_2,ideal_3,ideal_4,ideal_5,ideal_6,ideal_7,ideal_8,ideal_9,ideal_10,ideal_11,ideal_12,ideal_13,ideal_14,ideal_15,low_0,low_1,low_2,low_3,low_4,low_5,low_6,low_7,low_8,low_9,low_10,low_11,low_12,low_13,low_14,low_15,moderate_0,moderate_1,moderate_2,moderate_3,moderate_4,moderate_5,moderate_6,moderate_7,moderate_8,moderate_9,moderate_10,moderate_11,moderate_12,moderate_13,moderate_14,moderate_15,high_0,high_1,high_2,high_3,high_4,high_5,high_6,high_7,high_8,high_9,high_10,high_11,high_12,high_13,high_14,high_15
4,7,2,0.3269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669,0.0559,0.0668,0.0314,0.1322,0.0487,0.0541,0.0286,0.0919,0.0488,0.0472,0.0318,0.0839,0.0459,0.0414,0.0245,0.1448,0.071,0.0751,0.0437,0.1151,0.0603,0.066,0.0365,0.0791,0.0546,0.0462,0.0332,0.0678,0.0414,0.0374,0.0278,0.1345,0.0829,0.0829,0.0451,0.111,0.0656,0.067,0.0353,0.0787,0.053,0.0465,0.0329,0.0653,0.0387,0.0368,0.0238
2,9,6,0.0,0.0,0.5255,0.4745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826,0.1774,0.362,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906,0.213,0.292,0.2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.2271,0.2665,0.1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,18,7,0.283,0.2639,0.0092,0.3444,0.0301,0.0313,0.0005,0.0376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2329,0.1823,0.1567,0.1896,0.0674,0.0564,0.0591,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056,0.1587,0.1778,0.1436,0.0852,0.0761,0.0844,0.0686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879,0.1468,0.1713,0.1334,0.1051,0.084,0.0947,0.0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0004,0.0,0.9394,0.0,0.0046,0.0,0.1005,0.0522,0.0618,0.0439,0.0786,0.0421,0.0628,0.0359,0.105,0.0513,0.0817,0.042,0.0934,0.0388,0.0714,0.0386,0.1157,0.0672,0.0832,0.0476,0.0812,0.0442,0.0698,0.0398,0.0882,0.0516,0.0797,0.0422,0.0669,0.0364,0.0562,0.0301,0.1281,0.0731,0.0888,0.0553,0.0813,0.0512,0.0647,0.0375,0.0867,0.0521,0.0695,0.0455,0.0575,0.0317,0.0506,0.0264
4,15,7,0.0279,0.1456,0.0,0.0,0.6926,0.1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1434,0.1026,0.0672,0.0501,0.0843,0.0739,0.0598,0.0429,0.0741,0.0532,0.0427,0.0303,0.0602,0.0487,0.038,0.0286,0.1456,0.0949,0.0762,0.0526,0.0938,0.0698,0.0562,0.046,0.0779,0.054,0.0408,0.0281,0.0612,0.0447,0.0343,0.0239,0.1428,0.091,0.0779,0.0515,0.0957,0.0644,0.0634,0.0449,0.0811,0.0533,0.0443,0.0318,0.0553,0.0398,0.0371,0.0257
3,7,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121,0.1234,0.0799,0.0234,0.0978,0.0493,0.0734,0.0407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3366,0.1576,0.1047,0.0572,0.1251,0.0776,0.086,0.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564,0.1635,0.1239,0.0797,0.1254,0.0931,0.0896,0.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0911,0.0522,0.0478,0.057,0.0509,0.0323,0.0294,0.1015,0.086,0.0561,0.0525,0.0808,0.0709,0.0456,0.0399,0.1327,0.1083,0.0747,0.0631,0.0705,0.0626,0.0449,0.0385,0.0793,0.0664,0.0477,0.042,0.0587,0.0493,0.0353,0.026,0.1338,0.1065,0.0809,0.0676,0.0793,0.0655,0.0505,0.0358,0.0818,0.0617,0.0489,0.0387,0.0506,0.0427,0.031,0.0247
4,13,5,0.0,0.0,0.0,0.0,0.3054,0.0001,0.3066,0.0001,0.0855,0.0,0.0917,0.0,0.0,0.1093,0.0,0.1013,0.0884,0.0712,0.0606,0.0508,0.0777,0.0634,0.0699,0.0546,0.0792,0.0601,0.0507,0.0395,0.0702,0.0549,0.0628,0.046,0.1134,0.0874,0.0653,0.0586,0.0748,0.06,0.0625,0.0478,0.0818,0.0675,0.0535,0.0443,0.0576,0.0441,0.0465,0.0349,0.1244,0.0981,0.0731,0.059,0.0761,0.0641,0.0529,0.0465,0.0887,0.0606,0.0465,0.0455,0.0504,0.0409,0.0406,0.0326
4,20,6,0.0005,0.0,0.2427,0.0,0.0008,0.0,0.2532,0.0,0.0,0.0,0.2414,0.0,0.0,0.0,0.2614,0.0,0.1102,0.0351,0.079,0.0274,0.1457,0.0487,0.0905,0.028,0.0731,0.0272,0.0749,0.0244,0.0923,0.035,0.0801,0.0284,0.0988,0.0508,0.0682,0.0327,0.1311,0.0618,0.0748,0.0343,0.0818,0.0403,0.0543,0.0254,0.1028,0.0499,0.0598,0.0332,0.1024,0.0625,0.0665,0.0365,0.122,0.0712,0.0667,0.0423,0.0783,0.0453,0.0481,0.03,0.0917,0.0477,0.0562,0.0326
3,12,5,0.0344,0.074,0.0005,0.0021,0.2615,0.61,0.0058,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149,0.1592,0.0383,0.0554,0.1863,0.2979,0.0581,0.0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1442,0.1744,0.0758,0.0853,0.1638,0.1893,0.0761,0.0911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725,0.1692,0.0996,0.0963,0.1488,0.1458,0.0835,0.0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046,0.1177,0.531,0.1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2769,0.1993,0.3403,0.1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084,0.2487,0.2595,0.1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15,5,0.268,0.0786,0.1474,0.046,0.0,0.0804,0.0,0.0481,0.0548,0.0774,0.0266,0.0473,0.0,0.0804,0.0,0.045,0.1156,0.0663,0.0776,0.0451,0.078,0.0607,0.0555,0.0417,0.09,0.0539,0.0668,0.0375,0.0682,0.0527,0.0524,0.038,0.1072,0.0642,0.0876,0.0459,0.0876,0.0505,0.0618,0.0403,0.0898,0.0521,0.0692,0.0398,0.0699,0.0451,0.0538,0.0352,0.1073,0.065,0.0853,0.0515,0.0864,0.0496,0.0666,0.0394,0.0878,0.0532,0.0721,0.0402,0.0677,0.0398,0.0571,0.031
4,12,6,0.2582,0.0,0.7418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0588,0.1105,0.0573,0.0832,0.0676,0.0692,0.053,0.0686,0.0365,0.058,0.0363,0.0452,0.0398,0.0361,0.0311,0.137,0.0774,0.0814,0.0527,0.0896,0.0743,0.0626,0.0514,0.0816,0.0454,0.0457,0.0325,0.0558,0.0497,0.0317,0.0312,0.1387,0.0857,0.0771,0.0524,0.0933,0.0841,0.0539,0.0448,0.086,0.0519,0.0431,0.0317,0.0542,0.0455,0.0314,0.0262
3,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187,0.1146,0.1355,0.0716,0.1196,0.0981,0.0832,0.0587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663,0.1321,0.1496,0.0877,0.1197,0.0953,0.0853,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2508,0.1457,0.1482,0.0844,0.1223,0.1034,0.0804,0.0648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,14,7,0.0,0.2926,0.5177,0.0,0.0,0.1215,0.0682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1165,0.1903,0.2047,0.0816,0.0837,0.1384,0.125,0.0598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622,0.1759,0.1362,0.0984,0.1153,0.1191,0.1115,0.0814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945,0.1646,0.1332,0.0994,0.127,0.1033,0.1015,0.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,3,0.3316,0.3316,0.0,0.3368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631,0.3036,0.1638,0.2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571,0.3084,0.1954,0.2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843,0.3005,0.2077,0.2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2905,0.1229,0.0358,0.0136,0.1026,0.0506,0.0116,0.0058,0.1388,0.0658,0.0218,0.0105,0.0781,0.0349,0.0108,0.0059,0.1646,0.1089,0.0403,0.0263,0.1035,0.0709,0.0271,0.0178,0.1246,0.0848,0.0316,0.0226,0.0852,0.0553,0.0204,0.0161,0.138,0.1004,0.047,0.0359,0.0982,0.0787,0.032,0.0245,0.1041,0.0834,0.0376,0.0303,0.0812,0.0586,0.0303,0.0198
2,5,3,0.4994,0.5006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102,0.3443,0.0796,0.0659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4887,0.2717,0.1407,0.0989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448,0.2463,0.1802,0.1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,6,0.5028,0.0,0.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228,0.1343,0.1196,0.1047,0.1432,0.1068,0.0852,0.0834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2461,0.1443,0.1083,0.0889,0.1551,0.1025,0.0834,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2448,0.1508,0.1198,0.0933,0.1527,0.0949,0.0777,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,18,8,0.1781,0.1899,0.3058,0.3262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131,0.2002,0.3076,0.2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2484,0.2061,0.2921,0.2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2656,0.2219,0.28,0.2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,13,8,0.2911,0.0186,0.1764,0.0095,0.3003,0.0184,0.1765,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1869,0.1088,0.1235,0.1096,0.163,0.0988,0.1081,0.1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814,0.1223,0.1192,0.1108,0.1627,0.1073,0.1055,0.0908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881,0.1299,0.1243,0.1053,0.1555,0.1104,0.1014,0.0851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,9,6,0.1186,0.0066,0.8248,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321,0.1359,0.4726,0.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821,0.2037,0.3273,0.1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076,0.2306,0.2788,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,2,0.51,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3719,0.0286,0.1099,0.0095,0.3405,0.0256,0.1062,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998,0.0488,0.1671,0.0258,0.251,0.0417,0.1459,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598,0.0615,0.1879,0.0449,0.2144,0.0494,0.1489,0.0332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,7,0.271,0.146,0.2677,0.3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759,0.2167,0.2586,0.2488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746,0.2472,0.2455,0.2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2818,0.2559,0.2449,0.2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,17,6,0.5759,0.014,0.008,0.0001,0.2709,0.0052,0.1235,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.0407,0.1235,0.0115,0.2485,0.0251,0.1588,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881,0.0499,0.167,0.0295,0.2266,0.0409,0.1678,0.0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2406,0.0583,0.179,0.0445,0.2029,0.0553,0.1729,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,13,5,0.0069,0.034,0.0596,0.857,0.0,0.0,0.0,0.0,0.0,0.0013,0.0021,0.0391,0.0,0.0,0.0,0.0,0.1048,0.088,0.1325,0.1351,0.0578,0.0575,0.0795,0.0822,0.0348,0.0335,0.0417,0.0488,0.0227,0.0213,0.0316,0.0282,0.1195,0.0995,0.1047,0.0905,0.0759,0.0652,0.0622,0.0566,0.0591,0.0458,0.047,0.0412,0.0403,0.0325,0.034,0.026,0.1204,0.099,0.0959,0.073,0.0803,0.0611,0.0614,0.0493,0.0691,0.061,0.0517,0.0408,0.0426,0.037,0.0314,0.026
4,12,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834,0.1222,0.0943,0.0631,0.0736,0.0515,0.0501,0.0438,0.0743,0.0555,0.0495,0.038,0.0319,0.0222,0.0234,0.0232,0.1426,0.1198,0.0822,0.0666,0.0741,0.0573,0.0579,0.0485,0.0799,0.0638,0.0447,0.0404,0.0366,0.0325,0.03,0.0231,0.1396,0.1143,0.0809,0.0637,0.0749,0.0659,0.0578,0.0457,0.0805,0.064,0.0459,0.0393,0.0396,0.0298,0.0294,0.0287
2,7,5,0.5258,0.0,0.4597,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4224,0.1098,0.3586,0.1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626,0.1803,0.3011,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546,0.2008,0.2789,0.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,4,0.1529,0.0,0.0,0.0,0.4315,0.0,0.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1645,0.1108,0.0967,0.0635,0.2188,0.0776,0.198,0.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.133,0.1257,0.0956,0.1587,0.1002,0.1293,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817,0.1433,0.1323,0.108,0.139,0.1029,0.1118,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7,3,0.0,0.4933,0.5067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1183,0.3635,0.4291,0.0891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881,0.2942,0.3757,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2466,0.251,0.3311,0.1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,28,8,0.0892,0.089,0.0117,0.0073,0.0184,0.0538,0.0682,0.0639,0.0075,0.0267,0.0245,0.0158,0.1379,0.084,0.1583,0.1438,0.0556,0.0557,0.0561,0.0549,0.0638,0.0527,0.0765,0.0546,0.0563,0.057,0.0628,0.0723,0.0704,0.0505,0.0975,0.0633,0.0677,0.0535,0.0712,0.0601,0.0626,0.0472,0.078,0.0495,0.0636,0.0567,0.083,0.0657,0.0615,0.0484,0.078,0.0533,0.0738,0.0586,0.0828,0.0599,0.0653,0.0478,0.0648,0.0494,0.0756,0.0605,0.0837,0.063,0.0628,0.0416,0.0633,0.0471
3,8,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3379,0.0873,0.1649,0.1055,0.1207,0.0616,0.0807,0.0414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.1174,0.1804,0.1022,0.1316,0.0698,0.0998,0.0608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2162,0.1196,0.1819,0.0988,0.1334,0.0812,0.1049,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15,7,0.0018,0.0,0.04,0.0,0.1563,0.0,0.3785,0.0,0.0319,0.0,0.0012,0.0,0.277,0.0,0.1133,0.0,0.1041,0.043,0.0967,0.0342,0.1006,0.0343,0.1076,0.0378,0.0788,0.0362,0.077,0.0338,0.0797,0.029,0.0743,0.0329,0.1043,0.0569,0.0888,0.0468,0.0832,0.0486,0.0789,0.0435,0.0811,0.0469,0.0689,0.0422,0.0695,0.0384,0.0634,0.0386,0.1059,0.0591,0.0854,0.0526,0.0851,0.0497,0.0685,0.0452,0.0871,0.0486,0.069,0.0403,0.0695,0.0442,0.0534,0.0364
4,14,5,0.2161,0.7839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702,0.1217,0.0587,0.0434,0.0713,0.0545,0.043,0.0385,0.0934,0.079,0.0443,0.0356,0.0456,0.0367,0.0342,0.0299,0.1584,0.102,0.071,0.0436,0.0843,0.0573,0.0563,0.0368,0.0902,0.0611,0.0484,0.0345,0.0539,0.0386,0.0385,0.0251,0.1436,0.0956,0.0804,0.0509,0.0938,0.0602,0.0575,0.0388,0.0873,0.0587,0.0519,0.0319,0.0538,0.0336,0.0384,0.0236
4,11,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474,0.0869,0.0642,0.0472,0.0836,0.0607,0.049,0.0292,0.0793,0.0725,0.0523,0.0363,0.0647,0.0546,0.0431,0.029,0.1464,0.0758,0.0796,0.0425,0.0884,0.0538,0.0503,0.0294,0.0976,0.0657,0.059,0.0407,0.0647,0.0423,0.0384,0.0254,0.1455,0.0858,0.0835,0.0487,0.0875,0.0509,0.0495,0.0336,0.0927,0.0623,0.0557,0.039,0.061,0.0425,0.0386,0.0232
2,6,4,0.4978,0.3046,0.1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3946,0.2453,0.2475,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423,0.2258,0.2739,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212,0.2089,0.294,0.1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20,8,0.3115,0.0,0.1442,0.1843,0.1793,0.0,0.0782,0.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.1026,0.144,0.1316,0.1377,0.0763,0.1064,0.0914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695,0.1333,0.1396,0.1255,0.1232,0.0976,0.1142,0.0971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591,0.1398,0.1423,0.1275,0.115,0.1012,0.1147,0.1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,14,8,0.0023,0.5005,0.0,0.0,0.0,0.0,0.495,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975,0.1426,0.0806,0.1091,0.1173,0.2184,0.0915,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1143,0.1476,0.0871,0.0989,0.1301,0.2094,0.0916,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1404,0.1529,0.0995,0.092,0.1337,0.1789,0.0902,0.1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,11,7,0.0389,0.4576,0.0354,0.4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2395,0.2844,0.2025,0.2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3341,0.2212,0.2623,0.1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3627,0.2093,0.2607,0.1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,11,8,0.3611,0.5648,0.0282,0.0459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356,0.3719,0.1569,0.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3267,0.278,0.2189,0.1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3296,0.2426,0.2529,0.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716,0.0619,0.0865,0.0349,0.0874,0.0481,0.0467,0.0302,0.102,0.0522,0.0571,0.0335,0.0754,0.0446,0.041,0.0269,0.1561,0.0717,0.0984,0.0442,0.0866,0.0571,0.0495,0.034,0.1003,0.0492,0.0564,0.0295,0.0641,0.0436,0.0343,0.025,0.1546,0.0757,0.0921,0.047,0.0887,0.0609,0.0574,0.0378,0.0915,0.0534,0.0529,0.0308,0.0559,0.0403,0.0355,0.0255
3,6,2,0.4982,0.5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837,0.1635,0.1344,0.0949,0.1078,0.0817,0.0771,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2422,0.1191,0.1542,0.0885,0.1385,0.0952,0.0912,0.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.1177,0.1529,0.0827,0.1402,0.096,0.093,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,5,0.5023,0.4977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281,0.0817,0.0634,0.0513,0.0688,0.0789,0.0433,0.0403,0.0985,0.0619,0.0541,0.0372,0.0636,0.0639,0.0329,0.0321,0.1282,0.0816,0.0651,0.0523,0.0665,0.0788,0.0403,0.0394,0.0999,0.0627,0.0521,0.0383,0.0616,0.0647,0.035,0.0335,0.1234,0.0872,0.0695,0.0531,0.074,0.0758,0.0502,0.0413,0.0963,0.0652,0.0497,0.0403,0.0553,0.0539,0.0343,0.0305
2,12,5,0.0442,0.0425,0.4613,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997,0.0827,0.4294,0.3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1447,0.1252,0.3946,0.3355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889,0.1532,0.3617,0.2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,16,8,0.1561,0.1544,0.2512,0.2463,0.0387,0.0386,0.0555,0.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661,0.1583,0.1599,0.1561,0.0973,0.0871,0.0944,0.0808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769,0.1576,0.1427,0.12,0.1281,0.1011,0.0904,0.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904,0.1549,0.1282,0.1046,0.1396,0.1074,0.0957,0.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652,0.5917,0.064,0.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591,0.4042,0.1246,0.1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721,0.3088,0.1823,0.1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
